role_id,bidang,nama_role,deskripsi,skill,gaji,R,I,A,S,E,C,2d/3d animation,3d mathematics,3d modeling,3ds max,a/b testing,accessibility (wcag),active directory,adobe after effects,adobe illustrator,adobe photoshop,adobe premiere pro,adobe xd,affinity mapping,agile,ahrefs,airflow,amazon seller central,amplitude,analytics reporting,android studio,angular,ansible,apache spark,api testing,appium,arcore,arkit,attribution modeling,audience research,aws,aws iot,azure,azure iot,backup & recovery,backup management,bash,bash scripting,bert,bgp,bigquery,blender,blockchain architecture,blog writing,bpmn,brand advocacy,brand identity,brand messaging,brand voice,budgeting,burp suite,business requirements documentation,c#,c++,c/c++,campaign coordination,campaign performance analysis,campaign reporting,canva,ci/cd,cinema 4d,cisco networking,cloud architecture,cloud infrastructure,cloud security,cloudformation,cms,cnns,collaboration,color theory,community engagement,compliance,compliance auditing,component design,content analytics,content creation,content marketing,content moderation,content strategy,copywriting,crm,crm analytics,crm data management,cro,cryptography,css,cuda,customer segmentation,cyber threat intelligence,dapps,data analysis,data entry,data guard,data modeling,data vault,data visualization,data warehouse design,data warehousing,data-driven strategy,database design,database recovery,dax,dbt,deep learning,deep neural networks,design systems,design tokens,digital marketing,digital painting,disaster recovery,discord management,dns,docker,documentation,editing,editorial planning,email automation,email communication,email management,email marketing,embedded linux,enterprise architecture,erd design,ethereum,etl,event coordination,excel,express.js,facebook business manager,feature engineering,figma,fine-tuning,firebase,firewall configuration,firewall management,firewalls,flask,forensics,funnel analysis,game interface design,game physics,gcp,git,google ads,google analytics,google search console,google workspace,gpt,gpt-4,gpu computing,group policy,hadoop,hbase,helm,heuristic evaluation,hive,hootsuite,html,hubspot,hugging face,hugging face transformers,hyper-v,hyperledger,ids/ips,image segmentation,incident response,indesign,index optimization,indexing,influencer marketing,information architecture,instagram ads,interaction design,interview techniques,intrusion detection,inventory management,invision,iot,iso 27001,java,javascript,jetpack compose,jira,journey mapping,jwt,kafka,kali linux,keras,keyframing,keyword research,kotlin,kpi reporting,kubernetes,lan,landing page optimization,langchain,layout design,link building,linux,llms,load balancing,log analysis,lottie,machine learning,malware analysis,mapreduce,market research,marketing attribution,marketing automation,maya,meta ads,meta ads manager,meta business suite,metadata management,metasploit,microcontrollers,microservices,microsoft 365,microsoft office,mitre att&ck,mixpanel,mlflow,mlops,model deployment,model fine-tuning,mongodb,motion graphics,mqtt,ms project,mysql,nagios,named entity recognition,network administration,network architecture,network defense,network security,networking,nist framework,nlp,nltk,node.js,normalization,nosql,notion,nsx,object detection,on-page optimization,opencv,openxr,oracle,ospf,pattern libraries,penetration testing,performance marketing,performance tuning,pl/sql,pmp,postgresql,postman,power bi,powershell,process mapping,procreate,product analytics,product listing optimization,programmatic advertising,project management,project management tools,prometheus,prompt engineering,prototype testing,prototyping,proxmox,python,pytorch,qos,qradar,r,rag,react,redis,rendering,replication,requirements analysis,research,resource planning,rest api,restful api,risk assessment,risk management,rnns,roi analysis,rtos,salesforce crm,sass,scala,sccm,scheduling,scikit-learn,scrum,selenium,sem,semrush,sensor integration,seo,seo basics,seo writing,shader graph,shader programming,shopify,siem,sketch,sketching,smart contracts,snowflake,social media,social media content,social media management,social media marketing,social media strategy,solidity,solution design,spacy,spark,spatial audio,spatial computing,splunk,sql,ssrs,stakeholder analysis,stakeholder communication,stakeholder management,statistical analysis,statistical modeling,storage management,stored procedures,storyboarding,storybook,substance painter,survey design,swift,system monitoring,t-sql,tableau,technical seo,tensorflow,terraform,testng,text classification,texturing,threat analysis,threat intelligence,threat modeling,tiktok,trello,typescript,typography,ui/ux design,uml,unity,unity ui,unreal engine,usability testing,user feedback analysis,user interface design,user research,uv mapping,ux principles,vector databases,version control,virtualization,visio,visual composition,visual effects,vmware,vmware vsphere,vsan,vue.js,vulnerability assessment,vulnerability management,vulnerability scanning,wan,web3.js,webpack,windows,windows server,wireframing,woocommerce,xcode,yolo,zbrush
R055,F04,Digital Marketing Specialist,"Digital Marketing Specialist merancang dan mengeksekusi strategi pemasaran digital lintas channel untuk meningkatkan brand awareness, keterlibatan, dan konversi. Aktivitas hariannya mencakup pengelolaan kampanye SEO, SEM, email marketing, dan media sosial, serta analisis performa menggunakan Google Analytics. Mereka mengoptimalkan setiap titik sentuh digital untuk memaksimalkan return on investment bagi perusahaan.","seo,sem,google analytics,meta ads,email marketing,content marketing,marketing automation,crm,a/b testing,data-driven strategy",5000000,0.083,0.583,0.75,0.583,0.75,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R056,F04,SEO Specialist,"SEO Specialist mengoptimalkan kehadiran online perusahaan di mesin pencari untuk meningkatkan lalu lintas organik yang berkualitas dan visibilitas merek. Tugas hariannya meliputi riset kata kunci, optimasi on-page dan teknikal SEO, link building, serta pemantauan peringkat menggunakan SEMrush dan Google Search Console. Mereka membantu perusahaan ditemukan oleh calon pelanggan yang tepat pada waktu yang tepat.","seo,google search console,keyword research,on-page optimization,link building,google analytics,technical seo,semrush,ahrefs,content strategy",7968552,0.167,0.75,0.417,0.25,0.333,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R057,F04,Content Strategist,"Content Strategist merancang strategi konten yang komprehensif untuk membangun otoritas merek, mendidik audiens, dan mendorong konversi di berbagai saluran digital. Pekerjaan hariannya meliputi perencanaan editorial, riset audiens, pengelolaan kalender konten, serta analisis performa konten untuk penyempurnaan berkelanjutan. Mereka memastikan setiap konten yang diproduksi selaras dengan tujuan bisnis dan kebutuhan pengguna.","content strategy,seo writing,editorial planning,cms,copywriting,content analytics,audience research,brand messaging,a/b testing,hubspot",9227358,0.083,0.667,0.833,0.583,0.583,0.583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R058,F04,Performance Marketer (Ads),"Performance Marketer bertanggung jawab mengelola dan mengoptimalkan kampanye iklan berbayar di platform seperti Google Ads dan Meta Ads untuk memaksimalkan ROI. Aktivitas hariannya mencakup pengelolaan budget iklan, A/B testing materi kreatif, analisis data konversi, dan optimasi landing page. Mereka menggabungkan kreativitas dengan kemampuan analitis untuk menghasilkan kampanye iklan yang efisien dan terukur.","google ads,meta ads,sem,performance marketing,a/b testing,google analytics,landing page optimization,programmatic advertising,roi analysis,facebook business manager",6000000,0.167,0.75,0.5,0.333,0.833,0.667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R059,F04,Marketing Analyst,"Marketing Analyst menganalisis data kampanye dan perilaku pasar untuk menghasilkan wawasan yang memandu keputusan strategi pemasaran. Pekerjaan hariannya mencakup pengolahan data dari Google Analytics dan CRM, pembuatan laporan performa kampanye, serta identifikasi tren dan peluang pasar menggunakan SQL dan Tableau. Mereka menjadi kompas data-driven bagi seluruh tim pemasaran.","google analytics,sql,excel,data visualization,marketing attribution,a/b testing,tableau,crm analytics,python,power bi",8469730,0.013,0.6,0.26,0.245,0.753,0.603,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R060,F04,CRM Specialist,"CRM Specialist mengelola sistem manajemen hubungan pelanggan untuk meningkatkan retensi, loyalitas, dan nilai seumur hidup pelanggan. Kegiatan hariannya mencakup konfigurasi dan pengelolaan platform CRM seperti Salesforce dan HubSpot, segmentasi pelanggan, otomasi email marketing, serta analisis data pelanggan. Mereka memastikan setiap interaksi dengan pelanggan terasa personal, relevan, dan bernilai.","salesforce crm,hubspot,crm data management,email automation,sql,customer segmentation,marketing automation,power bi,excel,campaign reporting",3000000,0.167,0.667,0.333,0.583,0.667,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R061,F04,Content Writer / Copywriter,"Content Writer / Copywriter menciptakan konten tulis yang menarik, informatif, dan persuasif untuk berbagai platform digital dan kebutuhan pemasaran. Pekerjaan hariannya meliputi penulisan artikel blog, copy iklan, email marketing, caption media sosial, dan konten SEO yang dioptimalkan. Kemampuan bercerita yang kuat dikombinasikan dengan pemahaman SEO menjadikan mereka aset berharga dalam strategi konten digital.","seo writing,copywriting,content creation,editing,digital marketing,blog writing,cms,research,brand voice,social media content",5117236,0.083,0.5,0.917,0.417,0.583,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R062,F04,Social Media Manager,"Social Media Manager mengelola kehadiran merek di berbagai platform media sosial untuk membangun komunitas, meningkatkan keterlibatan, dan memperkuat identitas merek. Aktivitas hariannya mencakup pembuatan dan penjadwalan konten, pemantauan interaksi komunitas, pengelolaan iklan media sosial, serta analisis performa menggunakan alat seperti Hootsuite. Mereka menjadi suara dan wajah merek di dunia digital yang penuh persaingan.","social media strategy,content creation,meta business suite,instagram ads,tiktok,community engagement,canva,analytics reporting,hootsuite,influencer marketing",7353954,0.083,0.583,0.833,0.75,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R063,F04,Community Manager,"Community Manager membangun, mengelola, dan menumbuhkan komunitas pengguna atau pelanggan yang aktif dan terlibat di sekitar produk atau merek. Pekerjaan hariannya meliputi moderasi komunitas di Discord atau forum, penyelenggaraan acara virtual, respons terhadap pertanyaan anggota, dan pengumpulan umpan balik untuk tim produk. Mereka adalah jembatan antara perusahaan dan komunitasnya, menciptakan rasa kepemilikan dan loyalitas.","community engagement,discord management,social media,event coordination,content moderation,crm,email communication,hubspot,user feedback analysis,brand advocacy",6781659,0.083,0.5,0.667,0.917,0.667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R064,F04,Virtual Assistant,"Virtual Assistant memberikan dukungan administratif dan operasional jarak jauh kepada eksekutif, tim, atau bisnis menggunakan alat produktivitas digital. Tugas hariannya mencakup manajemen jadwal dan email, riset data, pembuatan dokumen, koordinasi rapat, serta pengelolaan media sosial dasar. Fleksibilitas, kemandirian, dan keterampilan organisasi yang tinggi adalah kunci kesuksesan di peran ini.","google workspace,project management tools,email management,data entry,scheduling,trello,notion,research,microsoft office,social media management",5000000,0.167,0.417,0.25,0.583,0.417,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R065,F04,Marketing Associate,"Marketing Associate mendukung pelaksanaan berbagai inisiatif pemasaran, mulai dari pembuatan konten hingga koordinasi kampanye dan analisis data dasar. Kegiatan hariannya meliputi asistensi pengelolaan media sosial, pembuatan materi marketing menggunakan Canva, pemantauan performa kampanye email, dan koordinasi lintas tim. Peran ini merupakan pintu masuk yang ideal untuk membangun karir di bidang pemasaran digital.","google analytics,social media marketing,content creation,crm,email marketing,seo basics,canva,excel,campaign coordination,market research",4255307,0.167,0.583,0.5,0.583,0.667,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
